AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
77.11,82.44,67.58,43.61,28.98,380.35,19.53,132.08,-112.72,412.47,63.50,71.26,58.69,27.89
14.97,136.24,126.69,64.93,57.16,708.15,18.98,103.46,-334.95,170.94,67.22,97.67,38.52,29.13
99.41,263.26,273.90,66.14,67.09,347.06,7.98,190.73,93.54,263.17,54.54,123.23,15.31,56.93
83.13,243.88,179.08,65.72,35.34,376.69,11.65,150.03,-385.98,318.81,59.31,114.84,35.09,39.40
96.74,132.07,89.83,109.31,49.02,192.92,8.65,160.34,188.74,324.84,130.05,100.74,42.39,45.78
88.84,119.73,82.27,71.58,41.19,243.34,17.80,120.80,82.10,294.91,55.59,75.89,45.86,30.64
56.11,197.06,22.48,53.42,50.41,352.48,12.56,153.23,97.58,206.72,68.38,87.70,36.33,47.46
166.02,217.00,148.07,48.05,45.66,433.13,5.94,105.47,-56.84,320.88,66.83,109.50,34.45,54.66
45.30,155.14,22.66,48.14,20.49,264.04,17.93,224.64,94.21,446.93,56.55,73.36,39.90,55.07
52.28,162.09,86.18,64.81,35.18,155.72,6.85,175.00,156.88,160.86,43.66,147.67,41.73,24.15
-16.55,450.52,90.87,46.72,57.75,265.52,12.38,148.34,241.46,847.67,59.48,149.57,46.11,31.97
165.79,153.50,30.18,53.57,40.20,281.28,10.77,155.96,298.76,180.70,61.75,57.19,67.95,42.92
107.07,163.06,125.01,91.64,52.07,450.01,6.05,186.62,-255.04,283.22,60.84,196.39,36.98,21.35
238.86,261.57,152.38,82.89,98.94,480.68,16.41,180.08,181.09,203.73,43.66,63.22,28.82,42.91
34.69,140.67,203.78,56.97,40.40,345.10,11.40,157.93,328.56,222.71,77.74,122.90,17.72,69.17
73.13,223.02,114.23,68.48,29.09,211.52,11.63,145.48,302.83,145.61,70.39,97.25,34.39,62.03
42.69,82.44,84.05,46.31,60.69,390.05,7.45,122.34,-40.37,103.60,64.05,147.35,154.26,81.66
106.92,184.61,31.86,60.81,53.65,340.44,11.58,198.31,79.94,231.72,91.71,120.95,35.36,70.67
78.04,346.29,55.01,58.72,48.95,391.64,11.15,144.98,145.67,280.93,72.35,103.70,39.02,35.63
76.08,326.40,54.59,58.08,71.72,545.75,15.67,155.38,-402.07,155.88,62.63,35.61,14.51,84.88
91.07,185.62,134.52,25.82,76.09,384.42,9.85,188.80,-49.36,161.43,64.55,181.15,79.78,50.31
68.75,159.57,87.87,68.97,53.64,286.57,9.37,149.12,377.13,251.33,59.67,99.06,40.30,93.48
102.72,182.95,25.18,57.18,52.16,234.96,30.57,128.50,337.04,179.28,70.22,142.40,30.00,94.22
214.19,82.44,92.13,110.46,57.82,361.32,13.18,129.07,50.86,210.42,57.04,84.82,153.11,48.99
153.22,189.04,234.91,63.61,14.84,465.98,11.34,163.53,-141.47,289.00,43.66,164.28,52.59,73.14
57.72,116.43,175.16,106.40,61.57,375.32,6.27,180.26,-117.98,253.15,66.23,101.25,16.89,40.71
71.84,383.75,14.79,55.10,71.31,312.50,8.83,155.45,82.04,169.74,72.69,95.56,34.89,49.02
70.53,114.39,109.61,66.60,102.66,201.68,10.56,211.45,335.84,440.76,63.05,97.62,66.94,52.26
14.38,82.44,67.02,65.41,34.60,307.12,16.59,136.04,-187.30,317.74,66.05,70.39,43.63,43.32
231.89,216.09,25.99,44.80,26.82,249.32,11.57,203.41,116.82,44.08,58.32,101.50,51.20,79.55
46.81,187.70,49.45,100.61,68.22,166.19,13.06,151.01,40.20,203.14,82.12,214.66,48.12,40.35
53.40,114.99,199.54,45.18,134.56,243.16,9.97,127.66,68.33,169.76,63.32,83.64,75.82,37.50
100.35,161.99,54.35,96.48,57.60,401.12,13.53,175.50,146.04,153.69,58.37,98.17,75.87,38.88
28.79,167.40,7.31,38.58,46.45,443.27,7.88,116.67,29.27,298.46,55.25,139.63,60.07,50.02
221.26,197.07,-22.76,48.12,54.19,231.55,16.88,126.90,-14.09,146.69,67.82,116.99,38.85,34.33
193.52,368.43,29.71,79.41,33.49,451.75,7.28,131.11,-6.37,161.38,56.73,92.89,32.21,39.14
66.33,337.80,30.00,97.03,58.19,349.97,14.02,239.81,60.76,206.24,61.49,78.87,56.87,71.39
67.56,259.13,32.10,65.06,35.93,356.83,6.76,146.14,47.96,169.29,63.76,99.64,35.01,61.44
115.52,128.02,218.96,57.77,82.93,403.21,15.08,127.42,-541.53,347.52,83.50,160.10,43.22,66.90
75.25,151.68,61.11,76.53,82.34,345.68,14.25,173.38,-349.21,181.32,43.66,77.44,61.80,34.18
60.37,231.57,136.07,33.54,81.14,145.41,21.05,142.21,417.12,252.25,67.67,73.59,31.95,94.32
208.06,251.82,23.54,55.05,77.57,199.65,7.39,181.68,373.44,187.39,60.28,217.08,35.21,35.74
233.09,82.44,51.46,39.54,77.65,183.66,8.27,108.63,-51.12,198.61,43.66,79.35,69.01,62.11
68.74,388.08,319.26,71.36,90.76,294.68,9.97,197.80,-22.42,200.26,61.82,92.48,73.91,76.92
27.74,176.31,177.63,28.45,41.76,133.62,12.02,180.29,78.86,165.23,62.16,75.82,26.24,48.06
74.12,82.44,119.10,52.29,74.05,178.98,16.99,163.37,121.11,286.42,57.85,68.48,42.96,69.51
80.71,122.41,166.01,53.56,56.99,437.61,12.75,140.15,-127.35,381.10,172.09,128.67,86.64,30.74
155.65,252.32,52.26,60.19,54.17,440.20,9.44,130.90,207.03,427.10,64.94,108.63,62.09,34.13
80.21,202.34,66.57,73.93,33.69,294.84,22.33,132.42,-40.60,200.67,104.49,102.68,34.80,40.00
121.27,231.27,100.41,74.67,81.75,218.85,17.29,107.13,264.55,410.87,58.22,73.03,68.92,22.74
59.70,127.89,9.59,63.17,24.79,324.28,9.82,163.51,-407.37,545.91,73.38,116.95,47.51,45.67
280.94,174.25,134.82,99.70,54.71,257.75,12.35,165.73,479.15,317.60,64.78,82.47,67.01,83.79
99.67,146.02,55.62,52.90,75.44,333.11,10.36,193.07,-25.33,223.10,67.73,199.09,19.75,33.85
108.22,223.95,-30.25,81.89,59.43,266.05,11.27,113.32,-207.48,140.29,63.99,130.69,91.14,55.26
94.46,123.01,94.80,58.09,82.53,275.64,17.47,138.93,43.31,275.41,56.07,76.16,46.09,66.73
109.57,131.52,95.61,30.04,35.15,390.10,13.09,260.69,148.19,312.35,63.06,94.27,35.37,17.35
36.61,207.28,31.34,84.15,92.97,255.97,12.78,136.03,-311.43,184.27,111.13,111.39,41.57,49.08
73.56,196.86,112.68,55.92,53.55,552.27,15.04,153.95,131.78,308.97,62.01,64.38,45.51,50.67
56.95,150.36,49.13,96.09,46.54,280.54,16.00,135.46,17.81,177.60,66.44,150.15,56.33,44.86
145.71,82.44,55.87,77.04,40.69,373.06,10.85,159.80,245.95,202.74,60.04,108.33,75.71,21.55
52.24,257.28,29.69,37.58,38.81,365.89,14.27,117.95,-74.11,283.49,61.37,68.54,69.48,39.82
63.90,111.05,23.21,79.15,63.23,412.65,13.59,208.72,-12.23,237.37,69.44,102.82,43.80,41.91
88.52,307.55,83.40,61.90,84.98,254.56,13.95,122.70,-350.81,210.29,71.10,78.45,21.56,44.33
59.39,271.87,128.14,128.53,63.11,511.72,15.94,247.61,180.56,183.82,56.50,81.22,48.48,81.42
115.60,205.42,65.19,56.74,37.95,271.75,12.95,218.63,131.26,356.28,62.10,119.54,25.43,22.88
88.35,159.75,76.24,83.64,56.92,241.82,13.79,145.65,7.10,210.49,74.11,76.37,33.14,48.43
77.39,111.47,76.23,28.02,96.81,333.61,11.02,171.36,187.09,177.31,43.66,104.05,56.05,67.97
111.94,184.17,138.10,44.66,85.64,371.75,12.22,131.09,137.75,146.59,70.82,99.76,59.34,40.55
122.47,82.44,51.45,36.76,41.03,335.10,12.39,157.06,218.90,166.50,64.55,99.63,53.89,51.45
86.59,82.44,73.43,79.74,82.79,186.54,15.85,161.37,201.46,233.60,61.16,68.60,83.64,37.17
133.33,161.55,6.95,49.97,15.08,323.51,10.91,151.77,431.63,178.97,83.27,93.04,40.40,22.77
81.29,158.97,190.57,46.75,22.72,248.21,30.40,129.22,-476.27,290.06,69.25,94.01,42.29,41.70
191.15,215.90,-20.82,22.89,42.68,362.48,18.03,211.90,266.28,234.70,60.73,68.79,30.77,59.29
9.53,278.24,-22.67,57.66,51.15,345.17,10.27,169.36,-109.00,161.17,71.10,108.75,19.83,87.49
84.18,250.24,117.36,47.99,37.77,453.54,9.82,131.36,164.43,187.94,69.57,87.59,44.56,40.04
62.07,213.56,76.64,27.29,45.30,287.00,8.91,147.96,-274.11,180.75,62.92,106.30,57.62,36.44
63.52,204.55,75.87,39.53,65.81,350.93,21.16,156.10,41.90,147.26,64.81,118.89,56.55,72.69
273.54,191.24,25.11,91.33,62.46,278.90,11.46,128.37,57.16,200.62,76.96,57.33,49.01,46.07
33.91,138.90,100.55,73.64,69.50,267.77,25.54,159.58,54.11,180.67,82.27,105.94,50.15,50.98
58.39,238.38,147.24,102.17,32.56,362.64,12.99,221.83,-246.32,159.08,62.28,98.61,47.12,52.60
121.48,139.05,72.44,47.58,46.77,296.53,15.08,162.96,-205.84,157.76,61.24,109.09,32.30,76.88
58.06,128.50,47.11,113.86,59.54,247.50,19.04,174.88,-1823.61,130.65,83.70,168.12,57.40,17.70
141.08,119.57,64.03,95.58,65.78,413.02,8.20,156.37,964.40,174.41,61.05,104.79,28.65,40.59
70.49,156.59,75.30,37.33,91.50,312.28,8.57,149.72,-567.81,239.30,64.19,111.03,70.50,51.70
35.95,311.98,17.90,74.77,36.37,457.26,20.31,125.24,177.68,230.55,63.77,84.51,34.27,31.05
107.39,142.95,47.13,65.65,44.86,335.61,21.72,204.57,463.53,506.23,55.60,106.24,36.18,68.07
264.55,125.57,95.37,61.73,78.54,244.85,6.04,184.20,-232.07,209.51,65.30,113.11,69.87,70.94
95.25,98.16,17.86,48.80,30.82,368.72,16.32,185.05,9.43,266.28,48.37,86.98,99.32,25.66
56.25,119.77,13.22,56.39,74.25,442.91,10.55,100.22,-404.95,177.53,65.17,67.54,75.37,40.85
97.11,143.86,71.83,27.58,71.88,333.32,17.75,140.32,386.82,167.13,69.63,114.93,40.52,63.21
74.67,180.78,195.09,58.19,50.06,250.42,12.20,131.61,-458.47,209.27,59.88,107.74,50.12,53.01
201.62,122.99,92.05,64.88,66.35,358.29,7.04,158.51,-112.16,158.57,43.66,83.57,124.41,42.57
74.66,136.87,132.72,49.78,75.70,479.95,13.59,211.11,39.19,182.63,64.23,132.86,113.55,65.88
61.80,176.26,83.29,100.80,153.35,390.24,11.39,120.43,11.46,151.74,43.66,124.55,34.20,43.61
122.93,281.72,137.99,72.59,54.72,353.79,14.12,242.85,-7.11,231.00,66.91,92.53,60.24,51.04
126.13,294.37,30.71,34.05,51.79,548.99,13.90,140.14,106.92,170.19,65.02,81.60,41.05,28.88
66.11,82.44,43.61,60.21,45.87,247.59,11.41,146.09,707.20,229.60,73.28,140.73,73.31,63.83
48.77,82.44,36.73,86.21,46.87,328.30,8.60,136.41,-261.41,136.11,63.36,148.04,38.29,71.73
96.47,280.95,99.09,63.13,73.44,305.80,12.82,170.12,-330.34,281.37,56.59,193.32,65.01,54.14
21.76,142.23,15.58,47.00,42.41,431.59,12.87,120.01,-0.03,252.15,57.18,91.25,101.21,90.59
182.26,103.77,26.16,113.65,87.39,426.18,15.64,134.80,171.84,242.42,90.24,75.71,52.54,83.01
109.03,145.44,174.27,123.62,55.81,304.00,7.88,200.25,-25.53,309.97,58.01,59.42,33.71,29.14
223.93,292.42,137.01,39.59,19.52,252.16,9.15,128.80,16.51,553.43,60.69,115.62,41.71,68.64
178.37,121.29,47.47,71.56,73.12,228.15,25.10,158.55,-451.54,203.43,59.37,114.60,23.31,30.47
135.87,198.14,25.99,62.10,62.01,372.87,11.58,194.01,188.14,319.76,66.79,60.82,38.19,57.28
29.86,116.23,170.20,66.55,70.73,400.63,16.13,184.75,352.63,413.35,69.36,88.08,73.69,50.18
99.63,427.39,24.13,55.50,99.43,202.10,18.12,151.92,174.02,185.48,58.04,91.41,23.37,27.98
93.50,181.92,14.54,80.06,100.10,342.08,8.65,108.34,78.96,345.12,71.96,110.72,84.33,27.21
14.86,146.97,110.54,31.88,74.70,214.06,28.98,155.87,-266.69,170.98,68.21,81.45,107.68,46.44
235.95,154.01,115.65,44.74,53.92,323.00,14.68,127.00,103.25,292.95,68.53,162.66,50.69,44.37
176.59,227.00,187.70,59.22,36.13,359.15,8.62,163.01,-254.60,151.47,63.06,83.55,32.08,77.35
96.00,216.37,162.04,49.79,49.74,277.31,4.59,160.05,-279.66,195.09,73.30,142.01,34.67,71.00
59.90,243.96,37.39,65.17,47.03,195.58,12.14,165.14,20.38,248.75,63.29,44.30,31.20,59.26
202.55,164.75,171.87,104.71,41.19,312.35,14.79,126.28,3.60,225.56,59.37,115.57,56.97,39.94
65.41,129.65,23.37,56.21,34.15,511.22,25.57,145.51,172.74,494.13,58.97,74.24,39.32,24.35
73.38,364.75,68.55,80.06,85.67,369.75,10.51,121.83,157.56,131.08,52.96,99.23,43.62,52.69
80.35,221.95,124.31,60.19,21.75,276.21,28.02,156.83,-16.40,225.35,64.77,107.84,142.22,41.15
108.20,407.41,123.41,43.60,12.04,253.18,7.77,176.53,-30.82,165.49,66.49,68.03,70.35,69.86
87.99,224.74,212.87,65.76,31.39,283.34,11.73,134.26,24.04,236.95,73.15,86.36,30.49,40.55
42.57,244.05,68.19,79.49,48.72,312.65,9.48,110.05,219.73,254.88,59.96,92.18,9.03,36.98
67.38,271.86,105.80,90.08,69.42,237.63,8.58,149.81,-432.88,178.70,54.29,57.14,55.39,45.84
36.84,193.07,94.57,24.19,67.81,283.04,11.93,130.67,178.27,235.87,53.86,103.29,43.48,56.00
149.72,167.88,81.73,135.57,48.79,379.73,11.38,190.69,104.12,326.88,69.32,70.01,50.92,76.55
112.10,197.81,103.52,60.40,92.70,544.49,24.32,169.17,314.47,170.13,70.46,113.34,44.96,50.60
58.54,166.64,52.79,62.58,57.36,505.16,25.34,135.50,389.67,261.47,56.85,94.15,48.39,48.10
56.01,253.18,206.17,123.31,55.44,303.03,33.11,104.76,113.04,125.49,65.71,78.96,40.59,41.50
52.79,202.93,81.91,41.62,92.91,243.96,23.59,117.99,-53.15,403.05,63.35,102.88,49.75,26.79
86.68,190.58,24.09,62.31,33.73,358.66,19.01,202.46,400.40,235.67,63.56,56.98,26.50,48.62
13.50,142.39,81.34,72.88,45.80,515.42,11.04,150.55,83.03,148.25,83.19,134.98,67.93,29.25
62.90,259.18,96.95,43.18,63.08,250.59,21.62,150.13,-271.62,156.64,56.79,80.53,60.67,64.95
49.43,183.19,94.73,68.49,45.54,197.19,17.82,137.40,103.19,306.61,74.69,79.68,67.73,41.30
96.17,147.38,72.07,48.26,36.53,424.90,10.52,189.22,-430.34,194.61,65.67,244.05,40.61,38.30
75.10,82.44,94.51,63.34,37.62,519.96,15.70,112.67,-102.98,212.01,59.94,77.59,38.05,32.06
65.76,159.69,61.42,44.61,45.83,356.08,10.66,132.73,-75.20,172.90,62.54,86.36,22.93,40.93
70.51,176.26,142.59,55.83,67.07,241.20,14.96,124.28,-80.12,195.10,83.74,68.64,41.05,57.91
124.25,121.56,63.83,48.15,46.80,294.37,20.97,126.01,335.80,313.92,91.32,50.45,65.79,28.13
116.29,190.97,66.00,40.12,94.14,496.03,11.39,201.84,-395.66,230.08,56.22,67.78,18.98,69.43
98.61,270.81,-5.26,82.50,61.05,293.19,15.65,185.71,171.76,353.31,68.41,120.11,82.36,39.47
37.13,252.56,156.88,89.84,62.44,395.75,15.18,151.63,-360.98,202.43,61.11,98.95,47.04,46.82
83.93,193.57,204.30,40.93,47.20,187.60,14.02,141.12,-49.93,320.92,43.66,179.40,42.75,50.48
183.39,125.61,49.18,50.16,52.29,206.66,6.55,190.80,183.06,139.07,59.35,69.56,152.51,40.70
59.61,193.93,94.81,82.23,87.23,296.44,15.22,111.61,258.05,192.25,83.37,101.67,38.32,28.21
101.51,143.08,6.70,74.78,28.52,412.39,15.77,135.83,-0.39,177.45,61.18,87.76,79.75,16.08
130.22,180.19,2.17,34.67,38.17,269.15,10.86,141.22,27.82,298.84,69.89,157.92,49.90,48.61
70.22,174.42,9.84,55.54,145.24,256.69,17.87,127.66,-119.86,175.23,66.41,111.55,29.62,43.88
178.40,181.31,52.51,56.97,80.98,206.67,31.67,134.35,-289.21,164.91,68.10,143.19,32.17,70.88
50.41,157.08,-20.20,46.09,57.34,472.26,7.58,143.16,-311.88,179.99,63.66,105.37,70.39,41.03
81.87,178.14,19.38,79.21,53.31,280.60,7.54,152.32,46.52,148.45,81.34,106.42,31.77,46.82
44.36,263.74,202.07,55.58,45.42,391.27,8.57,158.63,17.93,192.32,62.09,135.41,49.22,24.68
102.89,82.44,101.54,91.04,56.25,334.22,7.14,170.73,68.17,335.73,63.96,106.19,65.00,45.89
72.15,313.70,87.07,20.80,70.79,433.92,5.62,227.40,280.90,232.60,67.03,152.23,42.41,30.93
49.11,154.23,171.67,70.62,75.02,246.42,8.32,121.29,-449.93,228.11,64.58,200.90,48.47,62.86
82.97,153.69,92.92,70.45,80.25,302.84,6.58,150.59,66.23,206.61,73.40,71.29,47.02,39.44
182.08,82.44,121.24,76.18,26.16,178.33,5.47,98.18,70.73,217.40,58.08,105.65,27.07,29.36
69.09,123.74,49.92,104.83,70.45,231.65,8.96,184.97,-193.72,172.57,77.46,171.78,96.12,28.84
68.06,215.13,31.19,56.68,28.14,389.49,18.91,167.29,-132.58,266.15,58.79,57.01,37.47,46.77
131.87,190.00,47.93,54.44,70.56,411.31,9.46,157.59,-71.77,309.82,75.33,64.23,64.72,67.83
83.47,156.09,105.56,33.83,55.30,287.08,16.95,168.51,67.25,148.49,62.36,167.62,17.36,59.18
66.41,202.33,16.70,94.03,35.72,293.24,23.73,171.71,-9.59,182.87,61.12,119.17,30.35,44.23
138.73,137.22,94.97,32.79,46.99,269.67,16.42,213.52,155.45,262.67,58.60,89.83,29.05,64.27
98.56,137.92,81.96,36.12,30.90,123.72,17.25,165.15,-437.03,199.07,85.82,78.25,77.21,70.22
33.28,257.05,53.80,62.63,29.30,359.62,8.19,185.40,38.10,167.94,57.06,92.30,14.98,55.18
38.16,146.72,28.43,80.06,118.79,375.70,11.63,198.07,-43.14,164.83,73.16,69.10,84.71,56.06
67.75,118.26,96.45,55.24,88.59,317.94,15.83,155.58,-345.06,139.52,62.36,182.30,78.42,43.63
7.80,137.75,63.57,59.67,66.87,602.25,18.97,124.81,227.45,120.98,63.16,97.15,38.97,21.09
178.21,149.94,104.45,90.88,53.79,188.46,11.91,177.14,-214.43,208.14,61.45,79.67,44.71,48.78
94.49,185.69,39.15,72.30,46.20,224.54,11.83,136.35,-354.71,172.31,62.73,108.76,47.24,52.67
104.25,193.19,42.25,71.13,52.08,379.49,7.90,157.17,122.95,370.59,57.03,156.72,69.72,46.27
53.79,280.14,116.12,58.48,62.87,432.53,16.01,141.72,31.73,174.07,74.99,120.25,19.77,47.36
132.69,144.99,59.19,65.24,81.03,320.61,11.24,171.36,233.84,236.68,72.76,64.04,57.31,25.62
65.15,123.71,100.81,84.92,76.11,266.44,14.56,144.83,264.18,406.98,64.06,83.84,19.91,30.78
220.16,175.67,51.28,98.13,75.85,237.18,13.99,119.62,542.12,191.40,43.66,85.03,70.81,63.29
41.73,154.35,17.81,28.84,69.21,493.01,20.36,251.52,181.68,407.86,76.21,82.85,100.75,63.38
50.91,256.31,60.97,44.55,89.68,499.20,15.56,126.71,253.14,252.96,60.30,100.01,62.04,56.62
164.16,116.97,64.97,72.68,62.09,401.04,14.52,154.64,74.15,180.84,62.29,73.19,116.34,67.15
52.56,195.70,61.90,41.33,66.44,226.32,9.51,133.64,-53.52,353.46,63.79,93.05,50.71,96.19
70.83,214.82,107.53,38.44,79.72,392.24,11.19,109.39,324.52,162.21,43.66,111.60,94.13,21.99
60.08,191.04,91.64,49.61,19.57,230.76,13.40,176.71,-72.66,341.33,100.92,193.15,64.90,63.23
69.82,138.59,28.77,54.30,39.02,430.69,24.00,127.87,-114.98,192.33,59.70,79.84,43.30,18.08
-14.43,193.97,120.50,28.96,64.46,389.10,6.43,127.99,-431.86,169.84,59.41,74.50,20.85,53.32
100.96,252.23,91.42,99.91,63.14,220.34,13.35,133.59,-35.29,212.96,57.32,120.09,41.27,37.75
95.86,135.68,13.45,34.97,46.33,293.61,22.83,223.43,107.26,258.99,61.98,87.10,26.34,29.21
87.58,155.87,176.44,34.61,90.87,263.45,10.75,200.81,313.70,216.44,68.71,135.92,37.64,62.45
92.75,117.47,73.86,106.43,92.15,216.92,11.43,257.12,152.68,187.94,60.12,88.77,74.42,51.47
25.22,261.17,186.66,111.48,59.34,211.80,12.34,212.55,30.55,237.02,62.09,99.00,70.65,42.03
15.90,82.44,190.63,63.60,98.27,340.19,13.82,235.77,-231.17,170.04,57.97,81.49,60.76,35.69
70.90,279.79,71.00,76.15,43.94,450.71,13.80,186.48,17.01,402.57,85.14,95.80,72.67,48.68
111.73,190.80,193.01,61.06,72.09,208.19,13.49,154.87,114.02,143.84,58.34,149.41,23.67,61.87
98.10,116.57,107.55,88.05,44.52,305.45,9.16,139.14,219.77,206.45,69.32,74.71,19.95,48.69
156.96,154.08,77.69,60.04,62.21,220.74,19.51,113.39,-139.95,234.03,96.60,118.07,61.83,51.75
78.49,138.01,69.65,74.28,67.54,379.56,21.79,201.08,335.64,277.30,57.80,107.90,52.89,34.62
72.15,296.30,73.39,69.99,124.38,333.56,19.98,197.94,-554.91,116.94,58.03,83.80,30.49,40.78
71.91,227.54,95.36,35.76,34.56,388.41,7.23,130.37,36.80,301.14,89.16,113.77,120.20,72.76
67.37,105.76,18.82,110.32,86.91,503.47,5.35,130.20,-270.26,187.28,83.05,113.12,41.56,26.27
70.39,140.23,-3.23,62.90,71.78,223.31,21.89,150.65,5.65,97.30,61.88,100.79,21.39,55.75
16.96,312.84,168.84,78.77,53.46,337.62,30.03,140.82,69.64,179.11,75.28,122.94,74.92,27.23
1.62,198.16,60.78,55.32,116.74,394.39,9.25,190.34,389.17,172.44,67.07,181.94,45.82,54.97
99.49,323.53,79.90,83.27,42.76,254.15,15.10,175.23,249.51,358.35,71.07,102.24,26.82,56.31
83.37,170.01,-15.40,42.84,38.53,177.62,4.03,162.26,-5.41,203.60,71.51,121.05,55.98,43.26
63.61,82.44,48.71,86.40,45.11,335.30,12.94,183.51,-2.81,167.57,59.40,83.16,38.56,33.72
35.33,137.57,39.43,42.59,42.69,279.83,11.54,122.53,66.02,140.52,43.66,174.07,30.74,37.85
79.51,129.59,221.44,69.97,66.00,275.73,23.69,108.14,64.01,174.61,59.26,84.69,41.21,26.35
34.44,82.44,168.18,80.57,63.10,203.34,14.63,118.10,-54.66,230.79,61.09,200.82,152.98,34.34
129.31,203.73,126.77,77.93,30.94,483.69,11.56,196.74,62.70,196.44,57.43,55.48,36.19,31.56
76.18,168.99,90.73,66.15,51.48,258.57,20.39,158.46,-187.79,231.74,89.51,90.76,18.98,19.24
45.34,394.05,200.79,73.11,49.36,177.64,10.34,145.91,-155.21,196.45,81.28,137.22,84.80,70.54
152.88,135.73,165.13,39.47,46.29,397.02,10.30,202.09,34.70,388.88,61.37,64.39,71.44,30.54
70.89,147.62,62.52,41.80,25.29,523.92,10.98,143.93,191.89,255.65,88.20,88.98,55.52,72.80
142.73,129.05,101.93,56.28,59.52,441.05,14.13,144.61,224.48,277.91,61.44,77.98,56.46,34.06
89.32,182.62,108.29,35.39,90.04,477.74,14.67,163.86,348.18,150.72,67.92,83.29,41.13,40.22
9.37,115.88,73.58,62.96,80.99,232.79,10.71,120.58,-343.77,205.55,63.79,126.32,49.89,50.72
142.47,187.28,2.12,46.26,49.94,356.53,8.40,154.29,10.07,201.38,67.10,87.23,55.18,39.82
133.72,187.15,41.82,38.91,62.17,298.74,16.43,158.48,-38.07,163.38,61.14,106.03,148.62,44.40
105.50,150.54,90.12,33.71,59.62,286.05,14.85,171.45,-5.70,191.11,60.88,196.44,69.39,54.93
53.46,157.11,21.20,46.93,47.81,280.55,13.58,92.99,136.45,182.46,61.94,141.76,59.59,46.24
95.55,252.13,13.82,110.17,58.99,626.78,21.12,123.49,412.20,230.97,61.79,94.31,57.24,56.49
33.86,150.60,129.37,54.62,77.59,347.01,14.19,239.73,-16.79,139.35,68.49,67.05,74.06,61.79
92.94,135.20,51.36,60.45,47.70,277.46,16.38,169.32,87.08,231.09,119.84,71.49,38.41,20.99
47.81,114.83,96.37,78.60,55.51,512.72,7.98,119.95,46.20,177.53,59.50,124.04,18.39,69.74
81.31,165.82,95.21,68.23,70.60,602.63,10.04,135.34,53.90,160.09,66.52,144.57,47.37,45.21
28.59,182.43,150.59,118.04,50.98,402.82,11.07,184.12,42.10,151.63,60.40,88.49,44.81,30.32
71.46,126.62,21.93,50.95,88.61,346.10,13.74,159.23,211.66,262.77,69.11,133.63,107.42,64.71
155.54,204.98,11.21,74.80,33.17,336.37,9.65,141.19,369.09,196.62,59.04,33.51,82.29,31.48
48.37,232.82,115.50,53.00,55.83,517.32,10.68,122.61,35.10,193.16,69.76,67.50,35.26,38.72
77.06,137.61,49.95,57.70,81.22,325.89,10.41,146.07,256.25,170.25,65.36,98.19,36.31,61.07
111.40,239.09,7.93,78.59,158.39,288.70,5.66,167.75,78.53,382.14,57.39,92.29,43.77,36.55
74.55,82.44,27.40,93.52,33.46,308.41,17.94,150.09,-70.14,341.04,66.64,94.44,56.80,28.89
69.55,192.37,114.81,48.20,28.25,288.68,16.10,160.54,268.84,188.25,65.33,83.32,57.11,89.79
123.81,262.80,221.83,58.45,122.45,307.25,14.96,186.44,287.78,221.14,68.17,85.87,23.51,44.13
158.29,165.36,42.09,87.70,71.97,276.51,18.83,158.34,128.95,153.33,63.48,116.65,49.59,62.60
33.36,214.17,10.18,58.40,71.10,309.43,14.57,141.10,-213.88,136.43,79.77,69.66,39.45,38.83
65.60,82.44,219.12,75.92,44.22,362.27,14.85,117.56,91.86,189.89,96.55,62.57,75.65,42.19
73.69,82.44,65.58,39.64,18.38,430.24,13.38,122.60,116.02,184.10,62.18,128.64,50.95,62.66
89.77,289.79,111.13,87.22,39.84,534.62,17.14,168.10,120.58,159.60,63.30,195.95,46.55,39.78
64.46,227.44,33.19,45.92,70.13,395.23,5.21,139.50,140.47,309.90,58.02,89.43,52.91,60.54
177.25,242.81,72.67,44.69,53.77,239.58,10.36,125.57,128.32,168.25,64.10,100.80,67.09,46.63
227.34,211.31,234.67,65.35,76.36,330.12,10.16,151.63,-478.22,175.09,64.98,143.97,27.16,54.00
21.31,201.25,180.71,64.81,72.92,409.91,14.16,117.17,335.95,142.95,62.41,82.37,49.87,33.10
60.16,146.93,119.70,42.32,39.53,361.90,10.28,191.35,186.02,203.19,59.30,245.41,18.30,45.75
301.00,174.84,47.73,27.00,107.75,406.76,8.64,141.21,-554.33,133.94,60.68,94.14,49.58,51.75
3.76,145.07,41.60,32.37,74.42,243.77,12.65,163.15,242.21,184.32,58.77,69.19,41.35,54.50
69.48,165.07,89.92,142.64,48.80,287.45,12.52,143.53,155.08,179.63,61.59,83.33,47.91,58.15
122.77,121.05,130.12,71.17,19.56,273.19,12.14,226.58,324.35,176.63,80.77,92.76,60.18,27.54
13.07,920.69,71.58,42.87,35.18,365.80,5.43,180.57,-299.68,115.93,43.66,70.58,41.95,75.47
81.32,131.29,84.35,72.40,55.21,253.54,12.59,199.06,-1309.54,113.97,70.84,111.80,36.83,35.93
322.17,188.95,33.45,79.71,21.00,259.71,19.36,182.25,-361.71,299.45,81.71,116.71,87.35,88.08
104.99,128.07,50.69,66.55,106.14,247.97,21.37,152.21,-17.53,213.31,78.65,119.09,60.79,42.72
