AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
-5.51,309.34,97.20,87.09,27.73,217.61,19.30,119.26,278.96,348.90,58.03,22.81,70.40,63.69
5.83,218.17,33.90,120.40,83.06,334.03,11.92,144.17,93.55,261.30,56.81,73.17,87.86,29.80
36.97,153.03,94.05,53.59,87.41,317.51,10.73,88.99,252.32,170.58,71.74,48.49,115.07,39.74
62.06,211.17,42.57,46.79,69.29,347.94,11.91,158.58,31.04,155.26,97.72,42.34,81.36,56.38
-89.81,189.83,-3.85,108.08,99.29,374.59,8.63,131.29,-345.94,178.75,65.62,28.41,79.83,35.62
-12.93,179.70,55.73,79.73,101.50,273.61,7.88,153.57,97.57,297.08,58.99,41.62,66.02,34.01
-62.07,119.94,100.05,68.04,67.43,408.26,10.65,118.87,300.58,272.69,58.53,63.03,58.40,86.20
-4.71,255.37,-2.76,92.53,44.22,383.16,19.19,130.76,61.82,352.41,78.62,53.51,123.27,43.91
35.43,129.39,28.51,65.66,56.52,248.35,18.59,131.39,-551.88,176.88,96.37,45.20,87.89,38.16
-22.34,251.55,28.38,32.98,35.35,526.94,13.62,100.88,57.36,157.51,61.96,36.90,152.01,43.24
-5.23,200.79,7.35,81.68,53.46,552.60,21.37,106.32,37.76,379.96,68.79,65.36,94.94,91.91
54.31,242.06,17.00,59.97,44.97,224.62,10.33,171.95,-157.21,226.56,58.21,26.23,42.95,44.89
-27.13,122.09,135.77,47.53,38.81,378.07,21.59,153.20,76.17,236.23,92.77,76.92,28.09,39.44
25.66,126.51,46.93,70.99,33.38,324.86,16.07,188.72,-21.75,213.91,60.83,44.08,117.69,39.86
9.62,123.64,120.53,90.30,58.79,443.63,16.47,169.03,19.81,177.59,57.13,53.00,-14.16,22.18
-4.46,170.83,54.23,60.05,66.37,313.63,23.43,120.03,-529.66,169.91,76.86,53.32,121.93,47.35
16.76,235.77,66.78,50.53,109.22,456.23,11.41,129.91,116.57,235.11,67.46,18.70,32.50,27.77
-4.87,278.52,66.00,74.84,38.56,304.95,16.88,148.93,133.69,379.12,64.91,49.85,25.62,40.59
35.31,222.89,80.34,67.41,44.69,391.63,8.14,153.86,113.41,179.77,43.66,60.21,62.72,49.59
54.76,153.24,187.18,38.15,65.40,394.07,7.96,127.69,-59.79,177.09,57.93,94.14,-11.03,44.74
23.71,213.80,58.92,65.70,55.73,597.67,10.29,123.48,-42.08,231.52,62.99,65.02,86.23,42.76
-46.37,234.02,-48.03,85.82,50.00,228.48,18.67,141.62,-6.62,178.94,62.98,68.22,115.80,27.55
11.10,133.06,20.83,46.68,101.65,285.52,12.48,192.67,-255.00,202.48,56.45,43.33,53.14,38.38
35.06,194.73,-11.84,81.55,53.80,349.48,10.00,160.55,-81.88,414.48,64.42,34.07,151.32,60.64
-44.82,223.43,75.52,87.21,101.08,242.07,15.68,143.24,-59.99,220.38,78.39,94.37,47.68,25.76
21.90,165.13,8.62,67.68,26.91,257.70,18.49,134.23,145.39,294.43,74.69,39.35,47.70,79.11
-1.75,289.79,45.39,93.42,75.86,160.91,6.31,153.95,144.45,389.95,62.94,28.03,115.57,82.63
-1.23,185.90,72.21,60.42,49.04,441.77,25.35,128.26,-198.52,141.44,60.74,44.18,103.38,29.19
30.36,191.85,162.26,76.31,66.88,356.50,17.37,136.91,-648.47,229.82,62.11,73.70,76.45,35.50
-0.48,231.17,0.65,47.06,48.74,324.13,13.65,142.11,17.54,172.43,81.01,53.04,36.73,60.18
-6.98,113.16,171.05,30.74,53.21,191.00,16.40,150.25,-172.60,186.77,80.33,65.86,14.71,60.53
-67.69,222.63,-21.27,68.71,29.52,259.17,10.99,147.62,-197.13,283.36,66.23,75.83,51.38,77.92
-2.90,137.97,140.04,42.15,26.27,251.04,4.93,129.78,-190.46,216.88,67.33,149.78,62.79,17.93
-16.55,82.44,42.08,41.53,48.92,167.97,13.93,133.27,-700.28,198.28,60.50,57.31,109.94,59.72
-42.22,251.03,233.97,85.30,73.12,212.88,10.35,147.62,-105.82,532.52,95.68,112.01,102.73,40.09
30.95,182.19,56.54,43.72,63.27,405.01,11.14,200.26,142.60,179.02,64.19,49.85,16.78,55.42
-64.30,82.44,45.13,40.87,30.40,324.79,16.26,118.74,-106.64,181.03,63.04,64.90,80.38,49.02
24.22,298.01,9.92,65.27,96.12,491.28,9.67,152.54,130.68,226.90,65.36,15.52,17.40,67.79
-6.18,247.79,-12.01,48.82,36.39,238.65,26.34,121.40,142.91,259.45,66.56,68.38,76.88,59.63
37.79,212.51,34.27,69.46,116.37,197.62,15.65,144.66,-9.19,430.35,74.20,51.70,174.57,64.85
-36.78,127.76,-24.53,51.09,59.35,323.99,6.12,131.79,87.94,407.34,88.16,41.37,-5.93,42.22
-27.16,201.64,46.23,55.25,49.29,270.14,18.65,117.15,29.05,226.67,55.51,20.38,46.46,33.54
-7.01,834.44,94.94,42.26,62.10,379.33,19.95,174.90,-323.39,258.94,43.66,31.24,8.45,45.74
66.24,138.66,87.39,67.92,83.82,402.81,9.23,136.73,-187.98,612.91,43.66,94.65,118.10,68.55
-34.52,82.44,-9.25,52.34,80.70,289.35,17.72,124.06,-279.85,196.36,68.14,53.24,64.47,68.02
-23.99,153.16,97.22,78.14,31.92,282.70,15.26,153.48,-313.02,279.54,43.66,74.77,95.90,13.97
40.18,390.19,47.18,37.80,77.31,351.54,8.63,168.14,-75.93,151.29,69.10,37.24,104.45,29.91
-8.37,322.47,38.12,44.78,43.38,200.22,15.03,123.48,-520.50,139.27,62.52,32.14,100.93,76.78
-2.52,152.19,28.82,95.34,72.33,298.51,11.11,140.36,-415.64,354.02,59.75,50.50,114.34,55.23
26.69,284.61,75.87,132.11,52.92,370.25,11.52,142.59,-35.04,178.81,60.87,50.37,53.18,35.61
8.06,82.44,74.35,77.39,64.85,366.70,10.60,147.67,98.80,151.70,63.45,36.04,45.08,77.81
-22.13,222.18,180.91,105.08,63.73,251.44,14.43,206.93,-121.67,176.59,64.77,30.74,92.83,39.40
-5.59,120.98,22.13,52.98,69.23,345.56,19.35,142.00,-219.11,251.34,60.20,31.75,135.82,47.96
-10.32,157.96,22.75,102.32,76.85,217.59,19.86,173.54,-30.64,126.95,62.65,44.36,39.25,65.23
40.76,304.16,30.55,65.62,80.54,310.72,17.70,169.66,-208.17,322.06,61.26,96.98,38.58,50.32
-0.64,225.92,21.89,100.72,59.97,454.43,13.81,161.35,-64.04,418.73,43.66,48.32,27.06,56.08
39.88,171.70,33.16,92.48,33.91,315.49,15.29,154.77,-312.41,153.12,66.50,48.47,-17.90,57.01
61.71,140.42,122.34,23.06,94.87,235.02,3.90,179.39,157.12,154.12,61.49,32.63,82.33,54.72
-4.16,185.26,61.91,32.44,51.54,339.10,11.09,140.51,-134.62,224.98,101.72,158.65,86.60,39.52
12.56,158.68,6.51,55.93,42.98,144.56,17.08,120.11,173.94,192.82,60.36,54.17,190.77,39.87
7.63,221.12,-37.53,46.84,62.04,179.09,14.18,220.04,223.81,292.66,56.79,76.84,89.68,38.76
-18.83,221.63,87.92,72.70,51.25,238.84,8.80,201.35,-164.04,243.92,43.66,46.52,89.12,19.67
23.47,262.99,-2.54,64.78,88.69,209.57,9.17,166.43,419.78,236.33,61.46,89.59,77.55,48.22
-12.95,397.59,77.55,100.83,51.34,392.82,16.96,112.22,-535.51,216.48,54.45,21.25,107.17,46.48
-37.84,381.16,-23.00,65.80,49.96,319.97,17.87,144.70,-0.73,185.65,43.66,99.47,141.49,59.20
57.52,187.67,6.87,45.52,68.91,419.26,13.32,166.29,25.99,276.68,60.20,94.48,71.46,51.62
-4.50,149.18,31.80,54.43,69.02,329.50,7.11,243.47,-256.16,337.98,55.59,36.32,120.45,67.96
-61.64,121.72,54.40,51.29,57.41,448.62,3.48,156.59,11.26,512.39,76.97,33.72,92.30,42.25
-5.40,196.52,123.79,86.85,41.45,320.01,19.02,174.35,-232.58,191.35,67.11,72.39,123.51,30.51
44.31,199.22,62.21,91.45,59.26,220.06,8.83,123.95,170.71,268.16,68.58,35.21,61.71,31.29
18.95,230.58,9.01,79.05,107.09,276.98,14.39,154.08,68.37,193.81,82.88,52.65,74.27,32.11
-44.08,498.09,15.21,45.52,67.36,257.79,9.87,223.13,297.33,196.47,43.66,98.73,73.25,29.93
-66.54,142.27,2.72,77.98,83.96,463.21,15.93,153.81,-368.34,228.96,64.51,31.65,146.45,38.20
-16.38,247.63,32.86,46.24,6.37,299.72,10.42,127.74,60.43,237.88,59.87,120.02,86.62,31.22
0.19,162.05,38.12,29.99,104.52,493.42,12.46,162.37,46.05,237.58,65.96,30.38,160.78,48.39
12.02,270.22,-8.65,69.97,60.96,260.41,8.68,153.75,-531.58,209.49,61.48,43.50,65.75,35.46
-42.92,131.00,-11.35,78.56,20.00,371.54,16.67,144.10,-243.17,176.15,70.04,126.20,82.41,43.11
50.74,112.37,83.89,69.42,72.88,321.96,13.13,193.53,-109.11,226.83,48.70,81.40,-1.13,63.45
63.42,319.85,162.04,71.00,38.07,367.98,25.88,144.01,-504.78,197.58,70.25,42.94,221.56,24.32
-13.28,192.27,1.04,49.65,77.92,347.61,8.37,150.60,-173.99,199.64,61.96,42.82,83.01,80.11
34.73,266.72,103.48,63.48,50.63,275.09,21.30,181.71,-26.65,209.69,67.56,41.05,62.97,48.79
57.15,293.36,91.10,82.99,103.00,362.57,7.26,149.86,115.78,260.28,68.46,25.70,173.48,33.08
-15.24,129.35,12.66,72.37,49.09,317.04,9.36,247.97,-113.94,404.74,84.33,49.06,41.45,64.86
-66.22,211.06,27.55,69.04,59.08,326.92,17.02,147.91,56.46,214.83,82.15,72.60,-17.84,51.88
-16.46,185.99,41.95,51.18,36.41,409.67,15.33,140.94,-10.79,133.77,63.85,30.60,67.48,44.36
95.02,208.08,50.31,54.15,79.22,624.23,15.03,164.25,-290.09,156.12,56.05,113.40,151.83,49.52
37.70,387.72,7.73,62.07,112.43,313.97,21.21,192.67,57.51,176.78,86.72,42.89,92.72,27.81
-14.41,165.51,-20.03,53.40,55.00,196.96,6.16,170.82,441.27,252.39,61.91,90.19,67.92,51.87
31.21,141.58,44.52,66.07,54.23,377.05,23.20,174.09,-229.55,185.00,73.80,40.70,50.84,44.71
-46.27,191.40,96.72,71.32,71.82,238.60,7.30,177.99,268.02,157.62,60.25,85.02,101.89,46.79
-33.82,167.11,21.81,73.61,77.36,157.11,16.15,142.19,282.43,221.45,55.63,36.83,117.62,27.64
22.71,110.80,56.85,53.23,21.24,495.69,11.85,266.29,271.47,118.33,58.11,25.71,94.55,26.53
15.09,374.15,149.86,48.79,78.97,296.04,13.34,193.84,140.88,246.20,69.51,45.47,147.20,53.70
33.75,385.00,85.25,58.88,47.38,266.85,14.80,123.99,-75.63,181.52,55.38,46.93,10.51,53.49
35.43,126.09,21.03,34.39,31.23,229.18,6.07,175.76,139.58,231.73,101.83,109.96,33.94,32.37
-85.31,157.53,43.88,68.75,53.24,493.06,14.34,150.01,-326.64,266.68,58.97,54.42,105.55,56.03
-15.60,132.21,92.41,85.37,33.03,385.20,21.58,143.82,-384.01,246.15,60.58,56.38,53.83,20.55
-5.40,126.48,30.02,55.00,46.64,331.32,24.83,149.10,-154.03,186.55,64.26,64.89,66.31,32.37
4.75,251.51,23.66,119.60,45.80,201.77,11.71,168.56,-77.85,183.54,70.85,20.05,129.29,28.80
-45.22,187.40,227.38,79.49,46.32,293.69,13.02,183.37,-39.64,170.71,68.96,54.61,103.76,40.68
3.67,159.70,79.96,48.37,64.76,352.82,13.39,191.71,-15.32,184.65,60.58,100.81,81.69,72.67
-23.14,121.69,39.59,50.99,30.28,665.15,20.29,133.91,-20.16,163.83,64.01,27.90,39.74,83.66
19.53,180.14,97.40,41.42,60.18,488.08,18.15,103.08,135.49,180.23,67.38,27.27,62.43,67.45
-69.31,148.80,18.56,86.32,81.07,532.65,11.92,220.83,66.59,298.23,65.86,49.81,93.27,43.90
-22.20,151.61,40.98,78.09,60.02,206.38,8.35,166.58,117.63,363.73,82.44,42.20,72.58,22.55
-66.23,218.71,74.12,182.05,59.00,396.30,12.55,103.13,-178.11,157.33,72.55,63.98,74.27,44.30
-9.98,270.73,48.31,88.00,30.78,238.49,5.34,98.26,10.81,166.55,61.88,96.71,73.35,69.71
-14.70,121.24,-12.55,53.06,75.83,268.39,20.30,174.96,29.95,110.68,58.94,46.17,67.18,38.79
8.32,162.98,57.87,49.97,82.48,267.06,5.08,131.97,39.16,169.76,63.67,27.47,106.20,57.02
28.55,440.67,36.84,38.92,51.81,216.08,9.69,132.92,-114.91,134.92,67.74,83.31,97.93,35.43
-13.29,299.51,143.81,109.69,48.41,182.05,13.71,121.40,67.86,130.38,62.64,83.65,15.61,64.51
5.26,124.17,16.48,93.21,47.35,440.36,18.49,145.81,-50.32,159.69,43.66,72.13,56.06,23.76
-0.59,145.74,30.29,50.99,21.71,243.00,9.64,172.51,-131.88,203.16,60.92,74.94,38.99,61.43
39.00,172.72,-25.06,63.63,130.00,223.35,13.35,187.29,39.64,97.43,43.66,54.02,43.14,43.48
37.01,331.96,-41.55,59.53,60.65,455.52,13.89,96.93,96.10,150.83,63.60,31.99,29.13,61.45
29.67,208.76,57.76,42.86,101.27,237.68,9.26,126.22,-58.55,185.49,55.38,48.53,99.02,33.50
45.85,221.61,170.09,65.82,23.75,379.88,9.11,164.88,-1.47,146.56,61.46,52.25,58.66,36.52
-4.01,131.38,11.75,71.66,49.10,602.09,20.78,175.78,56.73,153.00,73.06,90.32,28.69,31.71
-5.28,256.40,39.89,87.58,111.95,342.38,10.89,161.04,-927.63,208.11,43.66,63.81,96.48,27.37
42.16,193.75,56.02,50.26,63.63,226.41,17.42,112.49,97.06,317.52,59.85,62.48,107.27,26.07
52.56,116.79,74.17,81.93,57.97,362.88,12.10,113.73,192.79,307.39,81.08,37.60,167.71,35.63
20.74,169.42,23.18,63.89,29.64,226.96,13.17,127.01,90.41,160.04,64.24,14.86,100.45,54.00
81.71,197.93,46.48,50.67,58.54,295.30,13.83,172.74,-204.47,186.74,62.36,81.82,55.97,50.02
4.04,179.34,24.86,75.17,79.06,421.06,13.20,217.80,5.19,205.73,63.83,91.23,178.15,39.67
-1.27,195.70,40.66,92.56,46.20,448.50,10.98,177.60,-529.75,204.19,66.40,95.76,121.83,56.75
35.83,202.42,87.28,66.03,61.12,312.28,6.16,177.59,62.53,165.83,58.64,40.01,138.21,60.65
-55.24,140.33,48.02,40.42,115.85,209.10,16.83,146.96,-44.14,389.22,76.69,54.55,75.84,77.08
-8.15,194.90,153.49,48.81,27.54,209.75,16.21,160.80,-507.28,164.02,60.60,44.76,124.05,47.42
98.73,140.11,50.71,56.86,43.40,213.49,14.85,132.12,-17.47,180.33,64.26,91.95,41.40,45.72
-31.63,195.93,-2.23,77.68,71.92,387.52,11.08,201.81,-55.82,233.47,59.87,68.70,66.12,31.90
-4.67,166.67,-2.37,109.04,48.47,394.38,16.11,211.61,-536.21,247.50,58.58,21.11,105.40,50.05
46.19,258.24,-31.20,90.87,41.86,207.58,12.07,114.34,211.63,170.72,67.97,42.67,15.08,20.22
-7.48,236.21,25.56,65.29,19.35,421.57,12.95,154.26,-136.35,147.28,60.85,46.25,226.32,44.21
-43.79,107.95,67.37,65.35,42.51,295.48,14.55,140.60,-8.15,414.16,59.92,58.98,57.47,31.80
-1.61,82.44,87.94,40.46,39.89,369.08,17.02,152.29,-227.99,491.63,104.67,112.69,70.37,39.57
29.38,205.63,45.90,68.19,47.02,308.88,22.27,160.77,63.04,160.41,54.91,46.94,27.25,26.22
-7.38,276.77,84.76,134.04,63.08,310.51,16.88,144.57,161.18,148.86,57.66,66.83,47.00,34.60
8.51,135.81,33.86,60.94,44.82,248.17,17.71,182.81,163.96,196.79,55.39,46.26,62.71,54.70
40.71,161.50,76.42,98.75,51.51,210.72,7.42,278.53,-121.90,181.81,60.73,31.82,41.58,63.05
-12.05,226.18,55.22,77.22,48.22,300.78,33.48,128.96,167.02,184.88,65.30,198.37,70.95,50.60
29.44,239.62,-7.20,86.83,32.76,344.82,5.29,103.52,20.11,249.72,55.87,49.03,19.38,35.38
-26.37,187.55,163.04,63.01,64.23,741.29,17.17,157.52,261.31,195.34,62.24,48.78,55.73,43.38
-6.58,82.44,57.63,65.74,108.98,179.46,17.87,153.01,45.55,227.73,87.60,65.46,113.10,50.04
-13.55,244.22,60.49,132.15,37.60,310.47,10.59,119.76,-62.79,167.64,96.88,38.33,-30.82,28.04
34.37,82.44,-14.65,26.58,72.85,284.29,21.55,192.19,-356.95,288.27,55.65,44.22,134.82,41.46
-32.11,121.96,15.32,88.57,49.78,239.03,17.53,167.41,-396.20,214.20,68.36,56.54,38.84,101.40
-9.98,121.94,3.34,27.03,65.13,239.36,15.24,148.88,-11.28,163.16,52.12,56.38,89.15,59.14
-12.42,301.15,28.20,94.38,32.13,364.02,5.21,137.23,-137.66,168.47,55.19,29.55,150.03,57.54
0.68,171.80,62.43,36.77,65.34,366.60,12.96,152.16,-208.88,135.50,73.46,56.44,64.87,35.80
-3.09,231.45,40.43,65.41,58.39,305.15,12.87,121.62,313.53,159.44,43.66,19.44,94.25,26.91
14.45,82.44,120.67,72.66,32.62,362.25,11.50,139.63,-86.89,190.04,62.94,18.26,97.71,32.29
9.25,341.36,17.63,56.15,83.79,254.30,10.48,150.63,85.00,186.54,69.55,44.60,63.56,32.11
15.33,221.87,-6.63,73.76,58.76,218.87,10.83,141.40,-175.51,186.88,43.66,56.05,148.22,48.30
14.33,82.44,2.54,76.55,33.73,336.73,10.81,169.67,30.18,206.63,66.99,27.72,81.44,42.46
-49.03,310.97,18.75,60.12,99.11,311.21,25.24,140.88,-585.51,211.02,71.59,67.05,42.17,50.56
2.34,162.00,105.17,41.18,38.62,236.71,23.90,180.35,65.27,182.47,51.53,43.68,99.37,45.23
-11.05,130.88,71.51,50.14,78.12,536.43,8.06,136.00,204.52,217.11,57.66,71.23,86.99,53.81
-5.80,277.85,99.04,61.79,50.08,425.10,10.02,168.86,100.47,233.83,59.31,28.47,155.45,59.52
-10.45,195.86,97.93,71.71,46.39,258.03,13.13,133.64,-315.53,218.18,71.77,38.81,171.08,12.36
5.35,298.65,79.87,46.11,51.26,197.81,13.73,146.95,-249.79,230.04,60.12,47.21,24.80,32.04
-9.03,135.17,8.03,56.87,30.87,375.63,9.34,126.27,-215.61,202.15,65.74,35.76,7.36,46.59
9.54,182.27,43.49,33.91,27.92,417.03,18.88,122.31,18.82,194.37,70.56,20.24,194.78,24.20
-0.71,115.85,-23.35,82.53,29.06,372.46,15.01,187.43,118.67,310.91,63.61,32.81,241.71,62.03
-21.49,178.67,53.39,81.07,62.98,353.05,16.30,171.12,-220.16,240.15,66.05,86.18,17.03,17.39
43.10,150.22,35.84,79.90,123.26,357.09,11.95,172.18,-66.81,233.79,55.02,56.80,106.73,56.01
27.62,82.44,48.39,46.65,48.97,369.85,17.27,185.30,-70.06,171.44,63.34,37.55,76.38,34.84
3.94,370.82,-69.29,28.46,59.06,387.14,14.23,125.19,-76.02,176.40,64.15,42.76,146.30,68.30
7.32,155.50,41.37,36.66,60.92,338.44,16.14,171.10,-51.67,204.89,81.64,58.42,0.11,42.98
-21.59,265.51,42.29,62.91,83.30,288.63,17.02,109.17,-346.10,197.77,57.92,27.86,-40.41,34.82
3.18,134.34,115.82,43.09,41.23,350.10,11.49,182.83,-729.04,221.02,84.13,71.44,-9.60,47.51
3.18,178.46,80.52,87.26,68.82,358.30,12.64,219.35,-88.92,260.07,68.83,36.34,97.74,47.37
115.31,152.96,12.92,34.76,63.30,242.30,8.49,172.67,-38.02,379.90,43.66,56.51,92.29,37.92
19.29,221.90,85.14,67.87,66.14,367.97,9.63,167.45,-51.25,412.88,78.14,48.32,-71.48,98.08
22.39,331.32,3.76,54.16,101.92,449.34,9.38,202.94,-114.71,238.74,67.62,51.12,72.78,63.12
-33.31,210.36,12.56,63.80,103.06,190.65,6.37,145.46,96.77,202.67,60.19,40.74,187.53,49.93
5.55,185.88,-9.83,67.13,47.32,320.84,17.62,149.30,354.53,263.20,69.77,59.29,-8.67,49.33
13.60,147.70,81.18,33.57,60.55,167.02,4.30,146.23,24.16,411.59,66.81,73.29,117.61,16.59
-26.42,332.26,-29.36,46.79,68.55,250.05,12.53,152.91,39.19,165.83,61.14,72.62,74.59,27.70
5.17,263.52,126.18,97.33,145.91,215.41,9.45,221.75,-347.27,178.80,92.99,99.39,94.96,142.88
-47.81,147.61,66.87,32.14,29.51,300.08,11.74,127.91,-38.66,176.29,67.41,56.79,46.15,86.32
-70.65,337.83,52.36,46.20,27.43,324.70,14.46,247.89,148.86,704.65,60.51,20.63,47.35,42.52
4.41,135.24,64.15,52.30,63.32,229.33,25.25,153.37,30.24,431.41,83.56,23.07,39.78,27.33
92.19,184.01,60.64,69.04,67.37,153.46,7.74,234.35,151.68,201.24,61.31,65.76,81.62,72.69
-0.95,242.71,17.02,85.01,55.38,491.52,13.91,216.54,-55.23,182.45,62.85,36.03,162.89,35.65
-62.74,134.05,119.46,69.99,67.28,325.76,10.63,162.57,118.10,305.82,91.02,40.51,140.06,33.43
24.50,239.98,-0.52,32.44,25.84,444.69,22.00,161.11,-134.74,180.07,57.60,62.36,110.09,54.90
73.19,150.73,59.74,33.52,47.78,546.91,10.62,123.89,-122.14,234.36,59.42,47.12,68.70,37.85
14.10,277.28,27.35,26.68,32.70,347.70,10.19,149.19,-23.02,158.48,64.21,66.35,148.36,23.59
-3.41,228.32,18.11,94.16,65.29,255.98,16.04,186.79,-373.19,152.60,66.11,95.31,133.10,76.62
-26.46,146.79,60.10,79.23,97.49,242.65,24.78,119.51,-25.86,281.04,77.26,70.49,93.98,57.69
-22.19,234.31,89.14,72.03,16.54,228.70,13.22,181.50,-72.88,212.52,62.32,78.44,56.33,100.22
-18.23,82.44,61.23,105.64,51.59,253.73,4.15,236.86,54.80,129.67,43.66,42.82,83.41,83.06
39.75,209.38,48.15,73.88,43.02,254.72,11.34,146.89,76.39,293.53,70.34,29.29,41.50,51.93
29.42,154.41,74.22,78.94,18.41,353.76,4.41,106.03,76.47,139.24,64.77,52.51,70.51,29.74
-43.25,133.80,82.72,33.59,20.53,504.13,20.67,185.82,333.26,210.89,61.38,18.16,36.19,38.61
43.00,189.30,-11.59,18.24,108.26,225.97,11.24,116.39,-169.63,200.79,63.17,46.37,35.41,65.61
8.18,297.80,17.51,91.15,10.70,344.89,11.91,180.05,141.48,138.52,43.66,99.19,-34.07,43.88
60.27,269.00,88.40,53.27,50.19,372.00,13.80,132.26,-234.86,313.40,58.64,99.93,1.47,30.84
51.69,193.05,-4.17,31.96,91.44,304.86,9.33,125.09,28.93,173.96,43.66,85.97,72.48,35.66
6.60,153.06,47.42,41.51,128.43,364.67,13.27,123.49,137.29,398.63,79.80,47.36,116.16,48.05
63.27,193.06,109.03,41.28,38.63,401.57,16.54,169.29,-672.79,162.35,72.63,80.02,136.70,41.24
-15.91,82.44,128.97,29.55,68.18,330.84,11.55,171.64,-405.60,268.76,60.93,35.40,86.83,43.31
-19.15,171.29,25.38,55.24,95.39,431.21,12.69,164.46,59.37,180.99,60.67,58.55,117.55,32.01
115.78,151.89,73.55,80.53,64.47,451.88,11.92,213.87,-118.18,251.45,58.79,53.66,67.10,43.56
69.69,134.60,71.28,55.78,39.27,392.14,20.60,137.43,99.08,241.83,63.12,55.40,94.55,20.26
-43.77,701.30,97.96,57.00,17.66,368.22,18.00,112.88,-168.33,172.44,70.29,52.35,33.15,59.17
-85.74,209.90,47.42,169.30,71.52,565.87,8.37,179.31,-184.29,149.59,65.81,71.26,71.54,57.49
0.36,130.69,18.94,34.45,43.66,207.98,9.44,158.59,-328.60,167.72,63.10,59.60,87.98,53.96
-21.94,82.44,36.06,38.13,79.15,301.03,6.43,167.60,549.40,240.01,62.96,53.71,121.93,20.23
-3.86,260.71,38.51,66.10,73.20,172.76,14.16,176.50,-116.80,164.98,63.24,60.52,133.00,25.74
36.33,198.46,48.93,45.21,53.68,506.76,21.76,161.38,-263.77,180.72,61.82,44.23,83.03,68.84
-18.19,135.93,74.31,50.63,41.84,201.25,11.02,116.31,6.75,157.34,56.68,72.34,132.21,21.59
-6.35,180.86,3.63,82.61,39.66,457.22,16.74,147.91,-401.64,247.63,69.82,31.56,73.73,50.18
-11.29,129.50,71.24,56.33,65.94,249.83,12.39,126.54,7.31,131.28,68.31,58.35,82.99,32.79
25.72,164.19,85.17,94.84,58.21,362.60,14.99,120.62,156.84,117.99,61.87,46.98,19.85,25.56
0.80,243.01,28.01,91.77,29.06,624.31,13.67,132.82,57.82,189.74,76.78,50.31,7.96,23.24
-59.62,539.05,36.90,72.60,47.79,407.42,12.54,131.54,77.02,183.79,83.67,27.18,-0.60,32.58
-6.52,200.19,45.10,59.34,95.57,233.00,9.66,160.66,0.54,102.40,59.70,52.80,36.86,17.03
-4.76,197.97,95.07,64.61,62.74,330.76,10.72,177.69,-160.54,175.60,60.91,53.69,57.77,50.74
3.28,447.32,69.87,43.36,47.66,359.20,20.94,188.63,143.54,129.63,110.32,43.97,167.03,42.82
9.16,184.45,118.85,61.53,33.63,369.17,9.84,168.20,28.65,259.26,53.19,91.04,99.11,28.67
3.76,213.89,37.36,49.82,71.03,216.77,17.62,195.40,-298.76,231.24,70.86,53.88,47.99,38.49
-45.73,359.56,29.48,66.64,84.67,257.21,8.19,207.78,-500.11,155.73,64.82,25.34,89.22,39.26
79.91,163.39,-22.11,88.77,37.64,319.16,16.08,139.38,-56.60,168.73,57.97,130.93,77.83,20.28
-26.40,244.62,33.43,62.85,40.12,364.06,12.62,106.72,-590.33,298.12,63.21,66.75,162.09,34.83
24.22,508.76,109.45,76.15,50.89,336.03,22.94,134.10,97.02,174.67,70.27,62.75,82.85,48.91
-48.89,326.25,74.72,115.88,77.15,229.15,13.95,162.48,-70.77,174.89,60.19,51.85,138.71,31.42
-0.21,256.37,133.81,61.15,80.04,240.05,17.74,181.81,3.28,198.67,65.23,25.79,235.55,27.01
47.31,82.44,45.39,132.62,79.90,290.15,15.50,156.67,-102.42,193.38,70.32,30.81,44.21,40.54
17.11,170.69,-8.43,52.05,62.92,206.95,15.73,215.44,241.68,213.18,79.20,85.96,141.26,32.42
6.01,181.55,12.53,65.90,64.79,213.63,12.77,146.69,-247.30,360.01,53.00,60.17,99.77,42.77
68.67,142.39,121.10,111.98,142.64,290.97,14.31,124.55,-100.46,192.44,61.53,34.18,81.76,36.70
-2.70,194.63,47.44,46.98,40.02,300.32,16.84,160.71,15.86,165.96,43.66,56.68,47.17,43.82
16.00,253.02,-20.00,91.12,90.05,306.41,7.16,238.80,-72.86,196.45,43.66,55.88,235.08,34.76
21.83,294.16,51.12,82.85,72.85,307.54,8.95,148.07,598.39,260.59,84.68,43.75,33.11,82.20
-9.93,82.44,31.01,60.20,45.94,273.93,13.95,129.49,-55.33,180.64,79.35,51.05,60.94,37.85
-26.07,109.35,61.73,52.34,56.90,352.57,13.74,116.34,123.27,216.49,56.38,68.63,102.88,33.15
-11.44,151.01,-10.31,55.61,22.57,305.61,15.65,177.38,50.23,221.66,60.35,38.99,117.78,27.70
-20.36,167.50,41.85,67.66,75.90,236.51,13.83,137.30,71.13,204.41,65.19,33.06,54.86,30.31
15.43,138.31,69.48,40.55,105.86,183.48,15.03,152.93,-435.22,341.61,72.91,55.11,119.24,31.92
-7.14,249.02,-1.09,94.49,60.05,353.23,10.69,177.20,89.97,259.31,65.18,82.69,18.50,40.79
-1.34,195.72,32.16,75.75,56.42,248.86,9.01,133.60,24.27,194.55,78.88,50.13,69.36,29.59
45.53,212.39,15.32,48.73,141.23,219.20,8.39,154.08,-379.28,201.98,43.66,31.84,81.91,36.50
